Time;Object;TileXSize;TileYSize;Variability;Columns;Rows;MultipleX;MultipleY;CladdingSeed;OpeningSeed;MargeX;UpperMargin;LowerMargin;MinOpeningHeight;MinOpeningWidth;DoorNumber
13:29:7:535;1.4;0.72;1.75;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:8:157;1.4;1;1.75;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:11:739;1.4;1;1.74;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:13:225;1.4;1;0.2;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:14:328;1.4;1;0.32;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:16:230;1.4;1;0.34;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:17:132;1.4;1;0.44;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:20:666;1.4;1;0.42;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:21:683;1.4;1;0.34;0.3;5;4;4;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:23:720;1.4;1;0.34;0.3;5;4;5;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:23:948;1.4;1;0.34;0.3;5;4;7;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:24:177;1.4;1;0.34;0.3;5;4;8;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:25:281;1.4;1;0.34;0.3;5;4;7;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:25:504;1.4;1;0.34;0.3;5;4;6;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:27:943;1.4;1;0.34;0.3;5;4;6;3;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:28:171;1.4;1;0.34;0.3;5;4;6;5;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:28:994;1.4;1;0.34;0.3;5;4;6;6;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:29:416;1.4;1;0.34;0.3;5;4;6;7;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:29:762;1.4;1;0.34;0.3;5;4;6;8;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:30:496;1.4;1;0.34;0.3;5;4;6;7;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:30:744;1.4;1;0.34;0.3;5;4;6;4;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:30:973;1.4;1;0.34;0.3;5;4;6;2;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:31:211;1.4;1;0.34;0.3;5;4;6;1;7;53;0.6;0.4;0.8;2.6;0.5;4
13:29:34:487;1.4;1;0.34;0.3;5;4;6;1;8;53;0.6;0.4;0.8;2.6;0.5;4
13:29:34:703;1.4;1;0.34;0.3;5;4;6;1;10;53;0.6;0.4;0.8;2.6;0.5;4
13:29:34:926;1.4;1;0.34;0.3;5;4;6;1;11;53;0.6;0.4;0.8;2.6;0.5;4
13:29:35:161;1.4;1;0.34;0.3;5;4;6;1;12;53;0.6;0.4;0.8;2.6;0.5;4
13:29:52:980;1.4;1;0.34;0.3;5;4;6;1;12;53;0.6;0.4;0.8;2.6;0.6;4
13:29:53:888;1.4;1;0.34;0.3;5;4;6;1;12;53;0.6;0.4;0.8;2.6;0.9;4
13:29:54:836;1.4;1;0.34;0.3;5;4;6;1;12;53;0.6;0.4;0.8;2.6;1.1;4
13:29:57:885;1.4;1;0.34;0.3;4;4;6;1;12;53;0.6;0.4;0.8;2.6;1.1;4
13:29:59:428;1.4;1;0.34;0.3;5;4;6;1;12;53;0.6;0.4;0.8;2.6;1.1;4
13:30:17:194;1.4;1;0.34;0.3;6;4;6;1;12;53;0.6;0.4;0.8;2.6;1.1;4
13:30:18:316;1.4;1;0.34;0.3;7;4;6;1;12;53;0.6;0.4;0.8;2.6;1.1;4
13:30:23:148;1.4;1;0.34;0.3;8;4;6;1;12;53;0.6;0.4;0.8;2.6;1.1;4
13:30:25:3;1.4;1;0.34;0.3;9;4;6;1;12;53;0.6;0.4;0.8;2.6;1.1;4
13:30:31:298;1.4;1;0.34;0.3;9;4;6;1;12;53;0.6;0.4;0.8;2.7;1.1;4
13:30:32:622;1.4;1;0.34;0.3;9;4;6;1;12;53;0.6;0.4;0.8;3.5;1.1;4
13:30:36:467;1.4;1;0.34;0.3;9;4;6;1;12;53;0.6;0.4;0.7;3.5;1.1;4
13:30:37:784;1.4;1;0.34;0.3;9;4;6;1;12;53;0.6;0.4;0.4;3.5;1.1;4
13:30:43:572;1.4;1;0.34;0.3;9;4;6;1;12;53;0.6;0.5;0.4;3.5;1.1;4
13:30:44:836;1.4;1;0.34;0.3;9;4;6;1;12;53;0.6;0.8;0.4;3.5;1.1;4
13:30:48:370;1.4;1;0.34;0.3;9;4;6;1;12;53;0.6;0.7;0.4;3.5;1.1;4
13:30:49:710;1.4;1;0.34;0.3;9;4;6;1;12;53;0.6;0.4;0.4;3.5;1.1;4
13:30:53:496;1.4;1;0.34;0.3;9;4;6;1;12;53;0.6;0.4;0.4;3.5;1.1;3
13:30:54:778;1.4;1;0.34;0.3;9;4;6;1;12;53;0.6;0.4;0.4;3.5;1.1;0
13:32:12:427;1.;1;0.34;0.3;9;4;6;1;12;53;0.6;0.4;0.4;3.5;1.1;0
