Time;Object;TileXSize;TileYSize;Variability;Columns;Rows;MultipleX;MultipleY;CladdingSeed;OpeningSeed;MargeX;UpperMargin;LowerMargin;MinOpeningHeight;MinOpeningWidth;DoorNumber
14:16:45:302;1.2;0.91;0.2;0.7;4;3;6;2;5;87;0.3;0.3;0.6;0.4;2;2
14:16:50:390;1.2;0.91;0.2;0.7;4;3;6;2;5;86;0.3;0.3;0.6;0.4;2;2
14:16:51:287;1.2;0.91;0.2;0.7;4;3;6;2;5;20;0.3;0.3;0.6;0.4;2;2
14:16:51:884;1.2;0.91;0.2;0.7;4;3;6;2;5;17;0.3;0.3;0.6;0.4;2;2
14:16:54:140;1.2;0.91;0.2;0.7;4;3;6;2;5;16;0.3;0.3;0.6;0.4;2;2
14:16:54:723;1.2;0.91;0.2;0.7;4;3;6;2;5;2;0.3;0.3;0.6;0.4;2;2
14:16:56:114;1.2;0.91;0.2;0.7;4;3;6;2;5;3;0.3;0.3;0.6;0.4;2;2
14:16:56:662;1.2;0.91;0.2;0.7;4;3;6;2;5;11;0.3;0.3;0.6;0.4;2;2
14:17:0:615;1.2;0.91;0.2;0.7;4;3;6;2;5;12;0.3;0.3;0.6;0.4;2;2
14:17:1:250;1.2;0.91;0.2;0.7;4;3;6;2;5;17;0.3;0.3;0.6;0.4;2;2
14:17:4:89;1.2;0.91;0.2;0.7;4;3;6;2;5;18;0.3;0.3;0.6;0.4;2;2
14:17:4:683;1.2;0.91;0.2;0.7;4;3;6;2;5;19;0.3;0.3;0.6;0.4;2;2
14:17:15:545;1.2;0.91;0.2;0.8;4;3;6;2;5;19;0.3;0.3;0.6;0.4;2;2
14:17:16:118;1.2;0.91;0.2;1;4;3;6;2;5;19;0.3;0.3;0.6;0.4;2;2
14:17:18:363;1.2;0.91;0.2;0.9;4;3;6;2;5;19;0.3;0.3;0.6;0.4;2;2
14:17:19:178;1.2;0.91;0.2;0.5;4;3;6;2;5;19;0.3;0.3;0.6;0.4;2;2
14:17:20:729;1.2;0.91;0.2;0.4;4;3;6;2;5;19;0.3;0.3;0.6;0.4;2;2
