Time;Object;TileXSize;TileYSize;Variability;Columns;Rows;MultipleX;MultipleY;CladdingSeed;OpeningSeed;MargeX;UpperMargin;LowerMargin;MinOpeningHeight;MinOpeningWidth;DoorNumber
16:19:35:340;1.3;1.1;1.1;0.4;2;2;6;3;6;60;0.9;0.9;0.7;1.2;1.7;1
16:19:37:679;1.3;1.1;1.1;0.4;2;2;6;3;6;61;0.9;0.9;0.7;1.2;1.7;1
16:19:39:12;1.3;1.1;1.1;0.4;2;2;6;3;6;60;0.9;0.9;0.7;1.2;1.7;1
16:19:39:263;1.3;1.1;1.1;0.4;2;2;6;3;6;59;0.9;0.9;0.7;1.2;1.7;1
16:19:39:616;1.3;1.1;1.1;0.4;2;2;6;3;6;58;0.9;0.9;0.7;1.2;1.7;1
16:19:39:824;1.3;1.1;1.1;0.4;2;2;6;3;6;57;0.9;0.9;0.7;1.2;1.7;1
16:19:40:631;1.3;1.1;1.1;0.4;2;2;6;3;6;56;0.9;0.9;0.7;1.2;1.7;1
16:19:40:824;1.3;1.1;1.1;0.4;2;2;6;3;6;55;0.9;0.9;0.7;1.2;1.7;1
16:21:58:516;1.4;1.1;1.1;0.4;2;2;6;3;6;55;0.9;0.9;0.7;1.2;1.7;1
16:22:20:662;1.4;1.1;1.1;0.4;3;2;6;3;6;55;0.9;0.9;0.7;1.2;1.7;1
16:22:22:690;1.4;1.1;1.1;0.4;4;2;6;3;6;55;0.9;0.9;0.7;1.2;1.7;1
16:30:2:431;2.2;0.6;0.4;0.75;2;2;3;3;31;62;0.6;0.74;0.4;1.62;1.34;1
16:30:12:575;2.2;0.6;0.4;0.75;3;2;3;3;31;62;0.6;0.74;0.4;1.62;1.34;1
16:30:15:656;2.2;0.6;0.4;0.75;4;2;3;3;31;62;0.6;0.74;0.4;1.62;1.34;1
16:30:22:346;2.2;0.6;0.4;0.75;4;2;3;3;31;62;0.6;0.74;0.4;1.62;1.34;2
16:30:27:949;2.2;0.6;0.4;0.75;4;2;3;3;31;62;0.6;0.74;0.4;1.62;1.34;4
16:30:43:84;2.2;0.6;0.4;0.75;4;2;3;3;31;62;0.6;0.74;0.4;1.62;1.98;4
16:30:48:358;2.2;0.6;0.4;0.75;4;2;3;2;31;62;0.6;0.74;0.4;1.62;1.98;4
16:30:57:434;2.2;0.6;0.4;0.75;4;2;3;2;31;45;0.6;0.74;0.4;1.62;1.98;4
16:31:1:463;2.2;0.6;0.4;0.75;4;2;3;2;31;46;0.6;0.74;0.4;1.62;1.98;4
16:31:2:604;2.2;0.6;0.4;0.75;4;2;3;2;31;79;0.6;0.74;0.4;1.62;1.98;4
16:31:4:737;2.2;0.6;0.4;0.75;4;2;3;2;31;23;0.6;0.74;0.4;1.62;1.98;4
